artist,track_name,lyrics,lyrics_annotation,work_meta,recording_meta,release_meta,artist_meta,secondhandsong_artist_meta,aligned_id,aligned_title
Gerhard Hu_sch,NF,NF,NF,work_62009869-6d42-3fd9-881b-e9d3b2a9a972.json,recording_dc4c00a7-d388-4d8b-a329-4efa3d466289.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_dc4c00a7-d388-4d8b-a329-4efa3d466289.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_e6fc4e69-252b-3051-bf6d-e5fa66e14ebb.json,recording_2729b79a-7778-4b1e-a153-5c0d06dd3d8c.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_2729b79a-7778-4b1e-a153-5c0d06dd3d8c.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_11ac08cd-96af-38ba-a120-7e6895e67310.json,recording_fb6b2142-8c56-482a-837f-76de7153f82f.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_fb6b2142-8c56-482a-837f-76de7153f82f.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_10ab323c-646f-4975-8a5c-f94e40e39eb9.json,recording_aff81cc2-7443-4282-8621-deede11d19fc.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_aff81cc2-7443-4282-8621-deede11d19fc.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_5d48653b-1471-313f-98a7-8a0786525842.json,recording_9f9bb6ef-f9f1-4f0b-8672-8f6705568a6a.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_9f9bb6ef-f9f1-4f0b-8672-8f6705568a6a.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_8260d18a-98de-4f14-b8ac-14f8763a0daf.json,recording_8de58eab-5921-47f1-b836-4c58f71bb280.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_8de58eab-5921-47f1-b836-4c58f71bb280.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_439b6eca-f02a-33ff-a916-0d9f82cbda03.json,recording_83c415f0-a219-4012-ad9b-758144c05e09.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_83c415f0-a219-4012-ad9b-758144c05e09.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_4893996d-a876-4ccd-9317-033a2421473d.json,recording_ab150ef2-ffbe-475a-af40-7a68e1a7fe83.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_ab150ef2-ffbe-475a-af40-7a68e1a7fe83.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_cb37b29c-a975-3431-813f-9eea6519652d.json,recording_f4fff962-e87c-46c9-b70e-65249db62c47.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_f4fff962-e87c-46c9-b70e-65249db62c47.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_a70813a8-c1de-4c69-847e-e45ba6300309.json,recording_a6d41eb8-82d1-4c58-bc3c-20e1b74adf88.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_a6d41eb8-82d1-4c58-bc3c-20e1b74adf88.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_5a5c5566-4cfe-3f38-b20d-bf528c898428.json,recording_bf3abf27-2a77-4171-8d74-8904948204d3.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_bf3abf27-2a77-4171-8d74-8904948204d3.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_f3632df7-e278-34e9-a2ea-ecd2884ed034.json,recording_78e9b6cb-e737-4d96-9f23-0fc21f9bd731.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_78e9b6cb-e737-4d96-9f23-0fc21f9bd731.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_f8f24282-f70c-39a1-b615-496493f1d26f.json,recording_ce931c1e-dd8c-487c-ace1-79fce631c970.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_ce931c1e-dd8c-487c-ace1-79fce631c970.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_61ed4156-3a91-3835-8486-3a7a6b17e374.json,recording_a470c5cf-7900-4fd3-8bfe-c79c823c8a07.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_a470c5cf-7900-4fd3-8bfe-c79c823c8a07.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_59909dea-6a7e-36fb-9954-d81dbb19cb3f.json,recording_25b57122-f7ef-4336-a078-53afae328264.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_25b57122-f7ef-4336-a078-53afae328264.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_5ef65753-2695-30a5-8483-daeb19e614b9.json,recording_e8c00886-b215-4f2b-a3f2-f26a1c1fd6aa.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_e8c00886-b215-4f2b-a3f2-f26a1c1fd6aa.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_20cbe08a-94cb-4181-92ab-86c41634e079.json,recording_be363682-895d-4d82-8813-9ea38c96868b.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_be363682-895d-4d82-8813-9ea38c96868b.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_b2be878e-12f4-3ce1-85e0-6b84d07ea43c.json,recording_d2dd6e26-d22c-42ab-b23b-d104acd1b915.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_d2dd6e26-d22c-42ab-b23b-d104acd1b915.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_8ed894c8-848e-4872-b35a-17625cc6e661.json,recording_91b72f89-9ff7-4d7f-a010-6dda6983e48e.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_91b72f89-9ff7-4d7f-a010-6dda6983e48e.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_0d698016-a94c-3f8a-9168-6335c6232433.json,recording_3cd7d47d-a2cc-4881-87ea-9a97c7fd5b8a.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_3cd7d47d-a2cc-4881-87ea-9a97c7fd5b8a.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_62009869-6d42-3fd9-881b-e9d3b2a9a972.json,recording_0ec0cfaf-7368-4ba3-8e34-921378d6e0bc.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_0ec0cfaf-7368-4ba3-8e34-921378d6e0bc.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_352cdb51-ec97-4791-aaff-f9f98aa2b3fb.json,recording_23cb60bb-afdf-4ed5-b38f-ca30b5057886.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_23cb60bb-afdf-4ed5-b38f-ca30b5057886.json,NF,N/A,
Gerhard Hu_sch; Hanns-Udo Muller,Die Post,NF,NF,work_c722969e-2248-3e31-962b-dbc4195dbf4e.json,recording_3aff8ceb-0300-4b16-bc18-2069f8581fbb.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_3aff8ceb-0300-4b16-bc18-2069f8581fbb.json,NF,schubert-winterreise_72,
Gerhard Hu_sch,NF,NF,NF,work_d783dab0-9f74-3226-81a0-645de2b56d3e.json,recording_b9fc5878-1bb2-4238-9cc4-47fa405535fc.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_b9fc5878-1bb2-4238-9cc4-47fa405535fc.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_f8f24282-f70c-39a1-b615-496493f1d26f.json,recording_f538b163-fcb8-42b4-b89e-af141dd25f44.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_f538b163-fcb8-42b4-b89e-af141dd25f44.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_2e3286a7-00ba-33f1-8d96-ab303efadc43.json,recording_2632e535-85a5-4921-abb5-0d7703401296.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_2632e535-85a5-4921-abb5-0d7703401296.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_9bb17d9e-aaca-3a42-8885-3afb9f1235f1.json,recording_3bb2fc4c-d00e-431c-ba10-6bc9537e9fe1.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_3bb2fc4c-d00e-431c-ba10-6bc9537e9fe1.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_018e0d2c-34cd-4fef-a65f-78656372f3c9.json,recording_6fb13df4-1a0b-4ae7-bb3d-ce373dc2def8.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_6fb13df4-1a0b-4ae7-bb3d-ce373dc2def8.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_07d6896b-1967-43ea-bee9-dc56a0693430.json,recording_5731e9b3-893e-4b52-9782-bb064e53e59a.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_5731e9b3-893e-4b52-9782-bb064e53e59a.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_439b6eca-f02a-33ff-a916-0d9f82cbda03.json,recording_0533d843-d152-4c01-8db5-19700d787a0c.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_0533d843-d152-4c01-8db5-19700d787a0c.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_238d2408-fe7c-48ed-9327-9476d01ec1ae.json,recording_919bce19-c07a-4009-bef9-3091664d7a6d.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_919bce19-c07a-4009-bef9-3091664d7a6d.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_62009869-6d42-3fd9-881b-e9d3b2a9a972.json,recording_a8053c0c-f2fe-4af6-a9a9-2354acf2dfd0.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_a8053c0c-f2fe-4af6-a9a9-2354acf2dfd0.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_b535b439-9c59-3572-9eb2-b26ece1311b9.json,recording_e56d528b-966a-44ea-a71a-8795e8bdac5e.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_e56d528b-966a-44ea-a71a-8795e8bdac5e.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_d614a0cd-31e4-3ca9-9be1-66f024003319.json,recording_a091a4db-6a35-4ca8-af22-52874778b736.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_a091a4db-6a35-4ca8-af22-52874778b736.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_93bcc6a3-c5e7-4a66-a17c-be1088b7998e.json,recording_e7c56c97-c1a0-4eb7-b172-3ea613df720c.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_e7c56c97-c1a0-4eb7-b172-3ea613df720c.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_d783dab0-9f74-3226-81a0-645de2b56d3e.json,recording_6c06358d-2f9f-4924-af46-cf66bbaf6843.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_6c06358d-2f9f-4924-af46-cf66bbaf6843.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_20d072f6-4754-3b53-9b66-549f06fc305d.json,recording_594006a5-8aae-4c15-ab68-9cb418293111.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_594006a5-8aae-4c15-ab68-9cb418293111.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_7f840123-d09c-3da6-adb4-02291aaad6fa.json,recording_903e8ddc-e9ef-4a67-be5f-80bb7a560941.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_903e8ddc-e9ef-4a67-be5f-80bb7a560941.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_d79e53ef-2ce2-369f-9e1c-9899e0eff455.json,recording_263b3101-e3ae-40eb-9a0e-aa8d11e8116d.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_263b3101-e3ae-40eb-9a0e-aa8d11e8116d.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_439b6eca-f02a-33ff-a916-0d9f82cbda03.json,recording_f35b904c-a400-4de3-99e0-b49451252130.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_f35b904c-a400-4de3-99e0-b49451252130.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_20d072f6-4754-3b53-9b66-549f06fc305d.json,recording_32fa84b0-0035-4bde-a918-f8bea8f5ccf0.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_32fa84b0-0035-4bde-a918-f8bea8f5ccf0.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_b2be878e-12f4-3ce1-85e0-6b84d07ea43c.json,recording_a6d89fe1-9386-4c88-8766-aaaaba490587.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_a6d89fe1-9386-4c88-8766-aaaaba490587.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_184e1531-93a4-34e9-903e-14504261f533.json,recording_2f25c9c0-fb00-40e2-b1f0-c9a74612c617.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_2f25c9c0-fb00-40e2-b1f0-c9a74612c617.json,NF,N/A,
Gerhard Hu_sch; Hanns-Udo Muller,Der Lindenbaum,NF,NF,work_bfc17ef3-8807-3c31-8863-efd3a7463405.json,recording_d7548193-8490-4c7a-b14e-8a4ba363e43d.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_d7548193-8490-4c7a-b14e-8a4ba363e43d.json,NF,schubert-winterreise_172,
Gerhard Hu_sch,NF,NF,NF,work_43118055-589c-3764-9284-7f649f3b6d3e.json,recording_334eaa7a-a804-462e-a8f7-f123e03d6a74.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_334eaa7a-a804-462e-a8f7-f123e03d6a74.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_c3f3695d-8b19-3a92-b427-5a4dc594ea37.json,recording_2e7a7d14-f601-4fed-80ff-e66e7f5e565d.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_2e7a7d14-f601-4fed-80ff-e66e7f5e565d.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_8777bf67-d96c-3adc-bb99-23ff38ad7560.json,recording_8dffaa8d-3ae1-406e-8804-eb42e09d6572.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_8dffaa8d-3ae1-406e-8804-eb42e09d6572.json,NF,N/A,
Gerhard Hu_sch; Hanns-Udo Muller,Der Lindenbaum,NF,NF,work_bfc17ef3-8807-3c31-8863-efd3a7463405.json,recording_057b8c00-6ffc-4c78-b61d-9edee7c3ba74.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_057b8c00-6ffc-4c78-b61d-9edee7c3ba74.json,NF,schubert-winterreise_172,
Gerhard Hu_sch; Hanns-Udo Muller,Der Wegweiser,NF,NF,work_d86fc5f7-ab2b-302e-82dd-e308f6926589.json,recording_b74ca1f4-f370-4532-87b1-fccaf0705f51.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_b74ca1f4-f370-4532-87b1-fccaf0705f51.json,NF,schubert-winterreise_98,
Gerhard Hu_sch,NF,NF,NF,work_2e3286a7-00ba-33f1-8d96-ab303efadc43.json,recording_160d9b9d-09d1-46d6-953c-51dd5ae22e37.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_160d9b9d-09d1-46d6-953c-51dd5ae22e37.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_be215d13-0799-3193-b7c2-b88588008c03.json,recording_be4c7cb1-89b8-4b6a-839d-472e2dd1f7db.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_be4c7cb1-89b8-4b6a-839d-472e2dd1f7db.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_e6fc4e69-252b-3051-bf6d-e5fa66e14ebb.json,recording_7acb32da-3382-4b80-9f13-cf1d39add924.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_7acb32da-3382-4b80-9f13-cf1d39add924.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_d614a0cd-31e4-3ca9-9be1-66f024003319.json,recording_72ee076f-9403-4c0c-9fc2-9bc778a2c9fc.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_72ee076f-9403-4c0c-9fc2-9bc778a2c9fc.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_439b6eca-f02a-33ff-a916-0d9f82cbda03.json,recording_a44c4510-6a2b-4e0e-aa8e-7245a89f3200.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_a44c4510-6a2b-4e0e-aa8e-7245a89f3200.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_43118055-589c-3764-9284-7f649f3b6d3e.json,recording_2a7e39c8-011e-4dd6-ba74-216c2d4db7bd.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_2a7e39c8-011e-4dd6-ba74-216c2d4db7bd.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_d783dab0-9f74-3226-81a0-645de2b56d3e.json,recording_29757390-300d-4e6b-9df7-db789091611e.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_29757390-300d-4e6b-9df7-db789091611e.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_6529005c-1b6d-3d0f-ade8-9f287ae04be0.json,recording_626985f2-0adc-477b-a105-e2048daca122.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_626985f2-0adc-477b-a105-e2048daca122.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_46fb5645-4e13-34a2-ac74-595a69fd3bee.json,recording_5e9e125c-3425-46a7-afa3-8407c70bc9d9.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_5e9e125c-3425-46a7-afa3-8407c70bc9d9.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_f18df42a-de30-3dff-b2c7-b5fd1a66b597.json,recording_c225d3b5-0bd1-4c24-b191-1e45a7157a74.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_c225d3b5-0bd1-4c24-b191-1e45a7157a74.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_59e5592a-b964-3677-aa38-a0ebff7bdf0d.json,recording_5e7b64b0-232a-4550-9118-18d42bf56e16.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_5e7b64b0-232a-4550-9118-18d42bf56e16.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_fd9350a5-d046-3690-bea4-0d3c6d7b7542.json,recording_ed61f173-2c2d-44ea-b028-d8e42534f67f.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_ed61f173-2c2d-44ea-b028-d8e42534f67f.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_d783dab0-9f74-3226-81a0-645de2b56d3e.json,recording_fcda114c-fcf6-40de-8b79-14e953d436c0.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_fcda114c-fcf6-40de-8b79-14e953d436c0.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_92aab282-8da5-312f-86b4-b171857d5bcb.json,recording_6c56ca51-8be2-4691-944a-b9dc9a009cfa.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_6c56ca51-8be2-4691-944a-b9dc9a009cfa.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_cb37b29c-a975-3431-813f-9eea6519652d.json,recording_9ad5e05f-60e2-4305-9fe4-76bc6e62be95.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_9ad5e05f-60e2-4305-9fe4-76bc6e62be95.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_be215d13-0799-3193-b7c2-b88588008c03.json,recording_67988a54-be63-4991-a50c-8a701964847a.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_67988a54-be63-4991-a50c-8a701964847a.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_e6fc4e69-252b-3051-bf6d-e5fa66e14ebb.json,recording_9aa97145-d8ee-4729-8b89-ef9c4dc42049.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_9aa97145-d8ee-4729-8b89-ef9c4dc42049.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_d783dab0-9f74-3226-81a0-645de2b56d3e.json,recording_2383a16e-a775-4c95-876d-11805e6c9701.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_2383a16e-a775-4c95-876d-11805e6c9701.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_184e1531-93a4-34e9-903e-14504261f533.json,recording_2a9bd07d-e5db-4b1f-bd33-faeac6a64a1a.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_2a9bd07d-e5db-4b1f-bd33-faeac6a64a1a.json,NF,N/A,
Gerhard Hu_sch; Hanns-Udo Muller,Das Wirtshaus,NF,NF,work_b8ae8cca-8131-3021-9d70-0b069cec6f43.json,recording_fe6a19b7-1132-41a2-b5ad-0ccfc2d8f8ec.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_fe6a19b7-1132-41a2-b5ad-0ccfc2d8f8ec.json,NF,schubert-winterreise_48,
Gerhard Hu_sch,NF,NF,NF,work_654ae86b-f8a5-3d78-9cad-24fda9707d5b.json,recording_305d949a-95fe-4306-865e-3b0e5f258b2f.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_305d949a-95fe-4306-865e-3b0e5f258b2f.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_d783dab0-9f74-3226-81a0-645de2b56d3e.json,recording_70e424bf-02e9-41f2-bc95-ee08b8cdc1ec.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_70e424bf-02e9-41f2-bc95-ee08b8cdc1ec.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_5d48653b-1471-313f-98a7-8a0786525842.json,recording_ed7d481c-667a-43a5-9fdc-ada28adff401.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_ed7d481c-667a-43a5-9fdc-ada28adff401.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_be215d13-0799-3193-b7c2-b88588008c03.json,recording_fc935bb2-fe1b-46ca-8381-8a1b03b06cf8.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_fc935bb2-fe1b-46ca-8381-8a1b03b06cf8.json,NF,N/A,
Gerhard Hu_sch,NF,NF,NF,work_6b500210-f158-387f-af48-89d4a1f35955.json,recording_1aa6f12b-2527-437b-acea-a45bf6673171.json,release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json,artist_1aa6f12b-2527-437b-acea-a45bf6673171.json,NF,N/A,
Thomas Allen; Roger Vignoles,Gute Nacht,NF,NF,work_485e9c1b-8b7f-32cd-8511-83f0259088e8.json,recording_7b644f22-603a-441e-a26f-67d7c1de58ea.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_7b644f22-603a-441e-a26f-67d7c1de58ea.json,NF,schubert-winterreise_66,
Thomas Allen; Roger Vignoles,Die Wetterfahne,NF,NF,work_2d92753d-b093-31d8-82f8-0cb4c46085a8.json,recording_b38a4779-4f55-40ec-8a41-12040da35f75.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_b38a4779-4f55-40ec-8a41-12040da35f75.json,NF,schubert-winterreise_133,
Thomas Allen; Roger Vignoles,Gefror'ne Tränen,NF,NF,work_cd3fd316-0c77-3aee-a71a-07b89cf1ae87.json,recording_36ff08d3-0375-4429-87d4-de4f5ab5332e.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_36ff08d3-0375-4429-87d4-de4f5ab5332e.json,NF,schubert-winterreise_179,
Thomas Allen; Roger Vignoles,Erstarrung,NF,NF,work_b4569220-e114-3996-858b-9f04abb95cec.json,recording_9bcc9faa-e898-4ae0-9c7b-5a2ae364ba4e.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_9bcc9faa-e898-4ae0-9c7b-5a2ae364ba4e.json,NF,schubert-winterreise_149,
Thomas Allen; Roger Vignoles,Der Lindenbaum,NF,NF,work_bfc17ef3-8807-3c31-8863-efd3a7463405.json,recording_40f683d8-d3ad-4153-9345-2d5a2fadc753.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_40f683d8-d3ad-4153-9345-2d5a2fadc753.json,NF,schubert-winterreise_198,
Thomas Allen; Roger Vignoles,Wasserflut,NF,NF,work_6cd9a8e9-7c14-3161-8c4a-79b713eddb52.json,recording_4ee8e770-0d31-43ae-bdc6-e93458e5eb66.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_4ee8e770-0d31-43ae-bdc6-e93458e5eb66.json,NF,schubert-winterreise_47,
Thomas Allen; Roger Vignoles,Auf dem Flusse,NF,NF,work_07cb5e1b-d3c5-3d3c-afd5-2dab83ee1de9.json,recording_6de1e750-d4ea-4002-9e2f-fd6e869fcda1.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_6de1e750-d4ea-4002-9e2f-fd6e869fcda1.json,NF,schubert-winterreise_97,
Thomas Allen; Roger Vignoles,Rückblick,NF,NF,work_59e9f581-5fab-312f-b6d1-06781254d2e6.json,recording_af6307ba-14cd-4d04-98e4-0d7e1273abde.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_af6307ba-14cd-4d04-98e4-0d7e1273abde.json,NF,schubert-winterreise_186,
Thomas Allen; Roger Vignoles,Irrlicht,NF,NF,work_2113b47d-5848-32d6-bdb1-737906af0f56.json,recording_b1211adc-8bab-4ce0-b212-15271dfce3a2.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_b1211adc-8bab-4ce0-b212-15271dfce3a2.json,NF,schubert-winterreise_137,
Thomas Allen; Roger Vignoles,Rast,NF,NF,work_7a7d1eef-3aec-395b-9b3b-78b527db0e62.json,recording_edcb294a-3f5e-431b-b61b-f91930177142.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_edcb294a-3f5e-431b-b61b-f91930177142.json,NF,schubert-winterreise_146,
Thomas Allen; Roger Vignoles,Frühlingstraum,NF,NF,work_7b7e76cc-4cdf-316f-9088-910a0032a8f1.json,recording_2a87c5d7-83bf-43d8-a195-ea081a84d734.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_2a87c5d7-83bf-43d8-a195-ea081a84d734.json,NF,schubert-winterreise_205,
Thomas Allen; Roger Vignoles,Einsamkeit,NF,NF,work_855a2fe2-5274-388a-9817-b00f65b8616a.json,recording_93a92e8d-063d-4602-9b43-b96e202a2f77.json,release_083c9ee1-77d7-4dea-9985-40f872607f59.json,artist_93a92e8d-063d-4602-9b43-b96e202a2f77.json,NF,schubert-winterreise_45,
